-3.333333E-1	2.221733E-9
-3.266667E+0	2.235838E-9
-5.533333E+0	2.242891E-9
-8.466667E+0	2.256996E-9
-1.206667E+1	2.235838E-9
-1.500000E+1	2.228785E-9
-1.793333E+1	2.242891E-9
-2.026667E+1	2.235838E-9
-2.413333E+1	2.264048E-9
-2.740000E+1	2.264048E-9
-3.033333E+1	2.228786E-9
-3.300000E+1	2.271101E-9
-3.593333E+1	2.256996E-9
-3.986667E+1	2.228785E-9
-4.340000E+1	2.264048E-9
-4.733333E+1	2.256996E-9
-5.026667E+1	2.264048E-9
-5.420000E+1	2.256996E-9
-5.680000E+1	2.278153E-9
-5.973333E+1	2.264048E-9
-6.333333E+1	2.271101E-9
-6.693333E+1	2.264048E-9
-6.986667E+1	2.249943E-9
-7.280000E+1	2.264048E-9
-7.513333E+1	2.264048E-9
-7.906667E+1	2.249943E-9
-8.166667E+1	2.256996E-9
-8.493333E+1	2.235838E-9
-8.720000E+1	2.271101E-9
-8.946667E+1	2.242891E-9
-9.213333E+1	2.256996E-9
-9.440000E+1	2.264048E-9
-9.633333E+1	2.256996E-9
-9.866667E+1	2.256996E-9
-1.012667E+2	2.264048E-9
-1.058000E+2	2.242891E-9
-1.100667E+2	2.235838E-9
-1.123333E+2	2.249943E-9
-1.156000E+2	2.256996E-9
-1.185333E+2	2.249943E-9
-1.208667E+2	2.235838E-9
-1.241333E+2	2.228786E-9
-1.277333E+2	2.228786E-9
-1.316000E+2	2.235838E-9
-1.346000E+2	2.228786E-9
-1.381333E+2	2.235838E-9
-1.417333E+2	2.207628E-9
-1.437333E+2	2.221733E-9
-1.463333E+2	2.228786E-9
-1.496000E+2	2.235838E-9
-1.532000E+2	2.221733E-9
-1.558000E+2	2.207628E-9
-1.594000E+2	2.214680E-9
-1.620000E+2	2.207628E-9
-1.652667E+2	2.193523E-9
-1.682000E+2	2.207628E-9
-1.708000E+2	2.207628E-9
-1.747333E+2	2.193523E-9
-1.776667E+2	2.207628E-9
-1.803333E+2	2.193523E-9
-1.838667E+2	2.186470E-9
-1.874667E+2	2.200575E-9
-1.910667E+2	2.179417E-9
-1.943333E+2	2.186470E-9
-1.982667E+2	2.165312E-9
-2.012000E+2	2.165312E-9
-2.038000E+2	2.179417E-9
-2.064667E+2	2.172365E-9
-2.094000E+2	2.144155E-9
-2.123333E+2	2.165312E-9
-2.162667E+2	2.151207E-9
-2.188667E+2	2.144155E-9
-2.230667E+2	2.151207E-9
-2.266667E+2	2.122997E-9
-2.299333E+2	2.137102E-9
-2.326000E+2	2.122997E-9
-2.355333E+2	2.137102E-9
-2.378000E+2	2.137102E-9
-2.404000E+2	2.130050E-9
-2.426667E+2	2.108892E-9
-2.453333E+2	2.101840E-9
-2.482667E+2	2.101840E-9
-2.522000E+2	2.122997E-9
-2.551333E+2	2.101840E-9
-2.587333E+2	2.094787E-9
-2.622667E+2	2.080682E-9
-2.655333E+2	2.094787E-9
-2.682000E+2	2.066577E-9
-2.720667E+2	2.052472E-9
-2.744000E+2	2.073629E-9
-2.780000E+2	2.066577E-9
-2.816000E+2	2.052472E-9
-2.845333E+2	2.045419E-9
-2.881333E+2	2.059524E-9
-2.910667E+2	2.052472E-9
-2.940000E+2	2.052472E-9
-2.966000E+2	2.038366E-9
-3.002000E+2	2.031314E-9
-3.038000E+2	2.024261E-9
-3.077333E+2	2.017209E-9
-3.106667E+2	1.981946E-9
-3.132667E+2	2.024261E-9
-3.162000E+2	2.010156E-9
-3.191333E+2	2.010156E-9
-3.220667E+2	2.010156E-9
-3.253333E+2	2.010156E-9
-3.286000E+2	2.010156E-9
-3.312000E+2	1.988998E-9
-3.332000E+2	1.981946E-9
-3.361333E+2	1.960788E-9
-3.384000E+2	1.996051E-9
-3.413333E+2	1.974893E-9
-3.449333E+2	1.953735E-9
-3.482000E+2	1.946683E-9
-3.508000E+2	1.967840E-9
-3.540667E+2	1.953735E-9
-3.573333E+2	1.967840E-9
-3.609333E+2	1.960788E-9
-3.635333E+2	1.960788E-9
-3.668000E+2	1.953735E-9
-3.700667E+2	1.960788E-9
-3.740000E+2	1.939630E-9
-3.779333E+2	1.911420E-9
-3.805333E+2	1.918473E-9
-3.834667E+2	1.918473E-9
-3.864000E+2	1.918473E-9
-3.896667E+2	1.918473E-9
-3.923333E+2	1.911420E-9
-3.946000E+2	1.918473E-9
-3.965333E+2	1.911420E-9
-3.985333E+2	1.897315E-9
-4.011333E+2	1.918473E-9
-4.047333E+2	1.897315E-9
-4.083333E+2	1.890263E-9
-4.122667E+2	1.876158E-9
-4.155333E+2	1.904368E-9
-4.174667E+2	1.890263E-9
-4.200667E+2	1.876158E-9
-4.236667E+2	1.883210E-9
-4.259333E+2	1.890263E-9
-4.282667E+2	1.876158E-9
-4.308667E+2	1.883210E-9
-4.338000E+2	1.883210E-9
-4.360667E+2	1.862052E-9
-4.400000E+2	1.883210E-9
-4.439333E+2	1.855000E-9
-4.475333E+2	1.840895E-9
-4.514667E+2	1.812684E-9
-4.553333E+2	1.826789E-9
-4.576667E+2	1.826789E-9
-4.612667E+2	1.805632E-9
-4.645333E+2	1.833842E-9
-4.680667E+2	1.819737E-9
-4.707333E+2	1.805632E-9
-4.740000E+2	1.819737E-9
-4.769333E+2	1.784474E-9
-4.811333E+2	1.812684E-9
-4.834667E+2	1.777421E-9
-4.867333E+2	1.805632E-9
-4.893333E+2	1.784474E-9
-4.929333E+2	1.770369E-9
-4.952000E+2	1.777421E-9
-4.981333E+2	1.770369E-9
-5.007333E+2	1.791526E-9
-5.037333E+2	1.777421E-9
-5.079333E+2	1.784474E-9
-5.118667E+2	1.756263E-9
-5.151333E+2	1.756263E-9
-5.184000E+2	1.749211E-9
-5.210000E+2	1.728053E-9
-5.239333E+2	1.756263E-9
-5.262667E+2	1.763316E-9
-5.298667E+2	1.749211E-9
-5.324667E+2	1.749211E-9
-5.350667E+2	1.777421E-9
-5.376667E+2	1.756263E-9
-5.402667E+2	1.749211E-9
-5.432000E+2	1.756263E-9
-5.471333E+2	1.721001E-9
-5.497333E+2	1.735106E-9
-5.527333E+2	1.721001E-9
-5.553333E+2	1.763316E-9
-5.576000E+2	1.756263E-9
-5.605333E+2	1.721001E-9
-5.631333E+2	1.749211E-9
-5.670667E+2	1.721001E-9
-5.710000E+2	1.699843E-9
-5.736000E+2	1.721001E-9
-5.775333E+2	1.713948E-9
-5.804667E+2	1.721001E-9
-5.830667E+2	1.699843E-9
-5.870000E+2	1.735106E-9
-5.899333E+2	1.728053E-9
-5.925333E+2	1.721001E-9
-5.964667E+2	1.728053E-9
-5.990667E+2	1.685738E-9
-6.026667E+2	1.692791E-9
