-3.333333E-1	2.574361E-9
-3.600000E+0	2.567308E-9
-6.866667E+0	2.567308E-9
-9.466667E+0	2.546151E-9
-1.240000E+1	2.553203E-9
-1.500000E+1	2.567308E-9
-1.726667E+1	2.567308E-9
-1.960000E+1	2.560256E-9
-2.320000E+1	2.595519E-9
-2.646667E+1	2.581414E-9
-2.906667E+1	2.567308E-9
-3.100000E+1	2.567308E-9
-3.460000E+1	2.567308E-9
-3.686667E+1	2.588466E-9
-4.080000E+1	2.567308E-9
-4.340000E+1	2.574361E-9
-4.573333E+1	2.574361E-9
-4.833333E+1	2.546151E-9
-5.226667E+1	2.574361E-9
-5.486667E+1	2.560256E-9
-5.780000E+1	2.567308E-9
-6.140000E+1	2.588466E-9
-6.433333E+1	2.595519E-9
-6.826667E+1	2.567308E-9
-7.220000E+1	2.560256E-9
-7.513333E+1	2.567308E-9
-7.806667E+1	2.574361E-9
-8.066667E+1	2.574361E-9
-8.326667E+1	2.560256E-9
-8.620000E+1	2.546151E-9
-8.980000E+1	2.560256E-9
-9.340000E+1	2.532045E-9
-9.766667E+1	2.532046E-9
-9.960000E+1	2.560256E-9
-1.032000E+2	2.532046E-9
-1.054667E+2	2.546151E-9
-1.081333E+2	2.560256E-9
-1.107333E+2	2.524993E-9
-1.140000E+2	2.524993E-9
-1.166000E+2	2.524993E-9
-1.195333E+2	2.532045E-9
-1.224667E+2	2.503835E-9
-1.264000E+2	2.553203E-9
-1.296667E+2	2.503835E-9
-1.322667E+2	2.532045E-9
-1.352000E+2	2.503835E-9
-1.391333E+2	2.524993E-9
-1.420667E+2	2.532045E-9
-1.440667E+2	2.517940E-9
-1.463333E+2	2.489730E-9
-1.489333E+2	2.517940E-9
-1.525333E+2	2.503835E-9
-1.558000E+2	2.496783E-9
-1.584000E+2	2.482678E-9
-1.626667E+2	2.468573E-9
-1.649333E+2	2.496783E-9
-1.678667E+2	2.517940E-9
-1.702000E+2	2.496783E-9
-1.731333E+2	2.468573E-9
-1.754000E+2	2.475625E-9
-1.783333E+2	2.475625E-9
-1.812667E+2	2.468573E-9
-1.842000E+2	2.475625E-9
-1.868667E+2	2.454467E-9
-1.888000E+2	2.447415E-9
-1.907333E+2	2.475625E-9
-1.927333E+2	2.447415E-9
-1.953333E+2	2.475625E-9
-1.976000E+2	2.447415E-9
-2.005333E+2	2.454468E-9
-2.038000E+2	2.440362E-9
-2.058000E+2	2.433310E-9
-2.097333E+2	2.454468E-9
-2.123333E+2	2.447415E-9
-2.156000E+2	2.433310E-9
-2.192000E+2	2.433310E-9
-2.224667E+2	2.426257E-9
-2.247333E+2	2.405100E-9
-2.276667E+2	2.405100E-9
-2.302667E+2	2.405100E-9
-2.335333E+2	2.390994E-9
-2.371333E+2	2.376889E-9
-2.407333E+2	2.398047E-9
-2.426667E+2	2.376889E-9
-2.450000E+2	2.383942E-9
-2.476000E+2	2.369837E-9
-2.492000E+2	2.369837E-9
-2.528000E+2	2.369837E-9
-2.564000E+2	2.334574E-9
-2.593333E+2	2.348679E-9
-2.622667E+2	2.355731E-9
-2.642667E+2	2.362784E-9
-2.665333E+2	2.313416E-9
-2.688000E+2	2.348679E-9
-2.714667E+2	2.313416E-9
-2.750667E+2	2.320469E-9
-2.773333E+2	2.327521E-9
-2.802667E+2	2.320468E-9
-2.825333E+2	2.327521E-9
-2.861333E+2	2.313416E-9
-2.900667E+2	2.299311E-9
-2.930000E+2	2.292258E-9
-2.959333E+2	2.299311E-9
-2.985333E+2	2.313416E-9
-3.012000E+2	2.306363E-9
-3.041333E+2	2.292258E-9
-3.067333E+2	2.264048E-9
-3.086667E+2	2.264048E-9
-3.116000E+2	2.264048E-9
